"log_stars","Stars","Forks","Issues","Size","language","age_group","created_year","log_size"
5.21493575760899,183,35,61,5273,"JavaScript","Old",2009,8.57054436691323
6.71901315438526,827,2385,31,91916,"Python","Old",2012,11.4286412749143
5.5683445037611,261,56,96,13580,"TypeScript","Old",2015,9.51642703610407
7.36391350140582,1577,79,21,3919,"JavaScript","Old",2014,8.27384693278451
5.8406416573734,343,245,21,2303,"Shell","Old",2018,7.74240202181578
5.2040066870768,181,43,5,157,"Rust","Old",2015,5.06259503302697
5.65948221575962,286,16,9,4298,"Rust","New",2022,8.36613771649628
5.48063892334199,239,121,0,630864,"JavaScript","Old",2018,13.3548471725163
5.29330482472449,198,38,0,34359,"TypeScript","New",2021,10.4446483760982
5.77765232322266,322,179,10,8507,"C","Old",2012,9.04876217632013
6.16120732169508,473,143,6,427,"Shell","New",2019,6.0591231955818
5.26269018890489,192,37,10,19778,"","Old",2018,9.89237604778141
7.75233516330229,2326,902,63,7959,"HTML","New",2020,8.98218427883843
5.55295958492162,257,26,4,225,"Java","Old",2016,5.42053499927229
7.91059061225648,2725,305,58,1100,"C","Old",2010,7.00397413672268
5.52942908751142,251,200,1,119,"Java","New",2019,4.78749174278205
6.17170059741091,478,185,81,2175,"","New",2020,7.68524360797583
8.92638468126522,7527,247,24,12078,"JavaScript","Old",2016,9.39922368660528
6.4707995037826,645,77,18,2181,"Python","Old",2015,7.68799716639302
6.20859002609663,496,162,5,899,"Python","Old",2013,6.80239476332431
5.18178355029209,177,36,2,1366,"","Old",2018,7.22037383672395
6.07993319509559,436,46,2,4816,"Vue","Old",2017,8.47990660663022
6.01615715969835,409,21,0,975,"C++","Old",2016,6.88346258641309
6.14203740558736,464,71,18,7857,"Shell","Old",2017,8.9692874001184
5.48063892334199,239,57,3,37016,"Shell","New",2020,10.5191325455666
5.20948615284142,182,62,7,44723,"Python","New",2020,10.7082655492673
5.91889385427315,371,56,0,78,"C","New",2021,4.36944785246702
7.48605261786314,1782,285,47,1103,"JavaScript","Old",2010,7.00669522683704
6.23048144757848,507,155,18,764,"Ruby","Old",2014,6.63987583382654
5.14749447681345,171,622,0,3323,"Python","New",2022,8.10892415597534
7.88683299895506,2661,588,34,2299,"JavaScript","Old",2011,7.74066440191724
5.89164421182577,361,25,0,174,"Swift","Old",2018,5.16478597392351
5.63478960316925,279,68,10,236622,"Python","New",2019,12.3742234362836
5.24174701505964,188,21,12,887,"JavaScript","Old",2017,6.78897174299217
5.22035582507832,184,52,18,775,"Java","Old",2013,6.65415252018322
5.85507192220243,348,131,2,17017,"C++","Old",2016,9.7420268864095
5.14166355650266,170,11,4,877,"Python","Old",2016,6.77764659363512
5.95842469302978,386,126,10,109,"PHP","Old",2013,4.70048036579242
6.59578051396131,731,140,24,9234,"TypeScript","New",2021,9.13075589263334
6.17170059741091,478,42,0,2395,"Objective-C","Old",2014,7.78155595923534
8.30696586536857,4051,559,115,670,"JavaScript","Old",2018,6.50876913697168
6.05443934626937,425,40,3,4154,"Rust","New",2021,8.33206770728955
5.78689738136671,325,16,52,414,"","New",2020,6.0282785202307
6.79794041297493,895,200,0,544,"","Old",2017,6.30078579466324
6.18208490671663,483,119,10,1852,"JavaScript","Old",2012,7.52456122628536
5.96614673912369,389,75,3,121,"Ruby","Old",2009,4.80402104473326
6.0730445341004,433,94,44,4339,"Objective-C","Old",2016,8.37562962709445
6.70686233660275,817,96,102,39021,"Go","New",2019,10.5718808686298
6.60665018619822,739,251,10,168367,"C++","Old",2018,12.0339073389806
7.3185395485679,1507,92,0,7762,"TypeScript","Old",2011,8.95712413640568
5.8348107370626,341,62,0,15,"Java","Old",2010,2.77258872223978
5.82600010738045,338,98,22,169869,"Python","Old",2018,12.0427887176134
5.56452040732269,260,68,0,16085,"Jupyter Notebook","New",2020,9.68570460746401
5.40267738187228,221,50,11,2482,"Vue","New",2019,7.81722278550817
5.61312810638807,273,28,11,865,"C","Old",2017,6.76388490856244
6.13339804299665,460,56,0,26,"","Old",2018,3.29583686600433
5.98141421125448,395,77,45,13183,"C#","New",2019,9.48675925214925
5.19295685089021,179,32,8,1450,"TypeScript","Old",2017,7.28000825288419
8.32893404195553,4141,148,53,888,"TypeScript","New",2019,6.7900972355139
5.39816270151775,220,108,2,985,"Kotlin","New",2021,6.89365635460264
5.44241771052179,230,191,215,75212,"C","Old",2018,11.2280793673377
5.45958551414416,234,26,0,19,"JavaScript","Old",2015,2.99573227355399
5.82894561761021,339,52,4,2245,"Java","Old",2015,7.71690613529839
8.26126815057765,3870,577,0,881,"","New",2020,6.78219205600679
7.53636393840451,1874,559,47,7122,"Jupyter Notebook","Old",2017,8.87108426397835
5.45958551414416,234,50,2,23828,"C++","New",2021,10.0786586053012
5.54126354515843,254,88,14,2878,"CSS","Old",2015,7.96519829061218
6.31535800152233,552,487,15,12862,"Java","Old",2016,9.46211025207872
8.13973227971767,3427,99,96,1801,"Rust","Old",2015,7.49665243816828
5.605802066296,271,46,19,215,"Python","Old",2016,5.37527840768417
7.60090245954208,1999,216,130,3339,"C#","New",2022,8.11372608597075
6.86066367144829,953,563,38,3709,"Ruby","Old",2008,8.21878715560148
5.61677109766657,274,53,9,91,"Ruby","Old",2012,4.52178857704904
6.01615715969835,409,57,3,1752,"CSS","Old",2017,7.46908388492123
5.31811999384422,203,77,0,32,"C#","Old",2017,3.49650756146648
5.27811465923052,195,39,3,488,"","Old",2018,6.19236248947487
6.22059017009974,502,31,221,69794,"Python","New",2019,11.1533176529469
6.16961073249146,477,79,7,45,"Python","New",2022,3.8286413964891
7.2086003379602,1350,335,52,3611,"Java","Old",2011,8.19201691453688
7.46106551435428,1738,384,49,2866,"Java","Old",2017,7.96102146588337
5.37063802812766,214,78,3,810,"Python","New",2020,6.69826805411541
5.54517744447956,255,27,152,23423,"Python","New",2020,10.061516416761
5.29330482472449,198,92,129,43898,"TypeScript","New",2022,10.6896468197605
6.10479323241498,447,56,26,106771,"C++","Old",2018,11.5784509988504
6.11368217983223,451,29,3,431541,"C","New",2022,12.9751201196472
5.99146454710798,399,94,17,18040,"Objective-C","Old",2017,9.8004022244528
5.90536184805457,366,29,5,51,"Go","New",2021,3.95124371858143
5.37063802812766,214,41,9,1882,"Python","New",2023,7.54062152865715
6.18208490671663,483,58,4,482,"Python","Old",2015,6.18001665365257
8.42507790250843,4559,378,148,56104,"TypeScript","New",2019,10.934980214099
5.44673737166631,231,20,12,953,"TypeScript","New",2020,6.86066367144829
6.20859002609663,496,55,66,18553,"JavaScript","Old",2017,9.82844067821322
7.35500192110526,1563,109,129,8466,"C++","New",2020,9.04393153364228
5.66642668811243,288,135,27,1498667,"C#","New",2022,14.2200872715669
7.99967857949945,2979,188,15,975,"JavaScript","Old",2017,6.88346258641309
6.1779441140506,481,40,9,4553,"Kotlin","New",2020,8.42376124662369
8.2419665602318,3796,1304,5,65180,"Objective-C","Old",2015,11.0849232944034
6.55961523749324,705,100,23,2282,"Java","Old",2017,7.7332456465298
5.33271879326537,206,13,10,1349,"Python","Old",2017,7.20785987143248
6.74993119378857,853,240,5,42604,"","New",2019,10.6597268962621
6.43615036836943,623,224,10,1313,"Jupyter Notebook","Old",2016,7.18083119904456
6.16961073249146,477,20,13,37894,"Python","New",2023,10.5425744562461
6.8330317327862,927,129,51,12575,"Jupyter Notebook","New",2022,9.43954551466899
5.30330490805908,200,38,7,8783,"Python","Old",2018,9.08068716374931
5.85220247977447,347,182,34,18882,"Dart","New",2020,9.84601732538158
6.00388706710654,404,82,15,1134,"Go","Old",2017,7.0343879299155
6.1779441140506,481,39,14,87,"JavaScript","Old",2012,4.47733681447821
5.36129216570943,212,70,7,358,"Jupyter Notebook","Old",2016,5.88332238848828
6.09356977004514,442,43,15,83350,"Java","New",2019,11.3308158857074
5.48063892334199,239,117,0,41,"","New",2022,3.73766961828337
7.17395831975679,1304,131,4,9561,"Python","Old",2015,9.16555218918605
7.72797554210556,2270,19,6,3005,"Python","Old",2018,8.00836557031292
6.0137151560428,408,50,13,8028,"JavaScript","Old",2015,8.99081526618468
6.50128967054039,665,50,3,82,"Go","Old",2017,4.4188406077966
6.94601399109923,1038,165,46,274,"Swift","Old",2014,5.61677109766657
5.23110861685459,186,88,28,2341,"Java","Old",2012,7.75876054415766
5.27299955856375,194,21,0,493,"C++","Old",2017,6.20253551718792
5.50125821054473,244,50,0,19,"Python","Old",2017,2.99573227355399
5.50938833662798,246,93,24,1312,"C++","Old",2018,7.1800698743028
6.79234442747081,890,414,16,7093,"TypeScript","Old",2017,8.86700463533357
5.27811465923052,195,32,1,2271,"Python","New",2021,7.72841577984104
5.32787616878958,205,76,12,118,"Python","Old",2016,4.77912349311153
6.99576615630485,1091,343,212,52032,"Python","Old",2016,10.859633411665
6.9037472575846,995,221,208,203665,"Jupyter Notebook","Old",2017,12.2242366761578
5.55682806169954,258,54,20,48311,"Java","New",2019,10.7854352559877
5.51342874616498,247,7,0,26,"Swift","New",2019,3.29583686600433
5.29831736654804,199,78,9,125,"Shell","Old",2012,4.83628190695148
5.7037824746562,299,247,47,14683,"TypeScript","New",2020,9.59451374461672
7.35883089834235,1569,168,28,973,"JavaScript","Old",2010,6.88141130364254
6.57646956904822,717,109,1,1044,"","New",2022,6.95177216439891
5.17614973257383,176,102,3,18671,"Python","Old",2016,9.83478035452634
5.4380793089232,229,71,32,19905,"Python","Old",2015,9.89877647280601
7.37400185935016,1593,165,0,14135,"","New",2020,9.55648001399953
5.19849703126583,180,63,16,136,"Python","Old",2013,4.91998092582813
5.21493575760899,183,90,0,689635,"","Old",2017,13.4439192011454
8.66077391989376,5771,398,73,1340,"JavaScript","Old",2015,7.20117088328168
5.61312810638807,273,123,10,299,"TypeScript","New",2021,5.7037824746562
5.37063802812766,214,103,5,283,"JavaScript","Old",2014,5.64897423816121
7.02642680869964,1125,218,26,594,"Objective-C","Old",2018,6.38856140554563
5.37989735354046,216,69,3,22485,"C","Old",2013,10.0206481723097
6.06610809010375,430,43,1,18733,"PHP","New",2021,9.83809533376908
5.92692602597041,374,53,10,12978,"C","Old",2013,9.47108794568776
6.89365635460264,985,359,37,801,"PHP","Old",2015,6.68710860786651
6.27476202124194,530,214,1,1594,"Python","Old",2018,7.37462901521894
5.98393628068719,396,6,8,3056,"TypeScript","Old",2018,8.02518932189084
5.41164605185504,223,114,59,12068,"C#","Old",2018,9.3983954606179
6.24222326545517,513,320,101,4795,"Shell","Old",2017,8.4755375161474
8.3719361787591,4323,690,54,256,"JavaScript","Old",2010,5.54907608489522
7.2991214627108,1478,371,26,1068,"JavaScript","Old",2012,6.97447891102505
5.35185813347607,210,87,68,641,"Python","Old",2015,6.46458830368996
6.19847871649231,491,263,0,2063,"Java","Old",2016,7.63240112660145
5.25749537202778,191,269,0,1512,"HTML","Old",2014,7.32184971378836
5.4510384535657,232,21,7,1737,"C","Old",2017,7.46049030582534
5.29831736654804,199,33,1,114834,"C++","New",2020,11.6512515944505
6.9782137426307,1072,39,0,329,"Shell","Old",2016,5.79909265446053
5.27811465923052,195,32,18,89822,"Python","Old",2018,11.4055963462176
5.73009978297357,307,79,35,554,"Python","New",2022,6.31896811374643
6.06610809010375,430,67,24,74528,"Python","New",2021,11.2189435903699
5.91350300563827,369,69,5,1257,"Rust","Old",2018,7.13727843726039
6.15485809401642,470,361,53,1308,"Go","Old",2014,7.1770187659099
6.07073772800249,432,161,31,13087,"JavaScript","Old",2012,9.47945105884253
5.67675380226828,291,71,24,13666,"Vue","Old",2018,9.5227394469648
5.62762111369064,277,44,8,752,"Go","New",2019,6.62406522779989
6.94793706861497,1040,169,11,4980,"Python","Old",2018,8.51338595307328
5.49306144334055,242,66,0,15840,"Lua","Old",2017,9.67035679468885
8.07402621612406,3209,259,28,657,"JavaScript","Old",2010,6.48920493132532
5.27299955856375,194,105,24,545,"PHP","Old",2010,6.3026189757449
5.77455154554441,321,61,2,20385,"Python","New",2021,9.92260366972836
5.13579843705026,169,118,20,121,"Objective-C","Old",2017,4.80402104473326
6.35437004079735,574,97,68,820154,"HTML","Old",2015,13.6172486257678
6.86484777797086,957,305,0,58182,"","Old",2017,10.9713484948312
6.66695679242921,785,98,3,123,"Go","New",2021,4.82028156560504
6.01615715969835,409,83,8,4000,"Java","Old",2017,8.29429960885724
5.24174701505964,188,38,18,17258,"Python","Old",2016,9.7560890255314
5.4510384535657,232,104,0,75165,"JavaScript","Old",2016,11.2274542800378
5.89164421182577,361,32,4,233,"Go","Old",2018,5.4553211153577
6.19644412779452,490,55,7,408,"Shell","Old",2017,6.0137151560428
5.96870755998537,390,90,21,115,"HTML","Old",2012,4.75359019110636
5.73657229747919,309,20,5,99002,"Java","New",2023,11.5029054316879
6.22059017009974,502,108,26,36911,"Python","Old",2018,10.5162919804135
7.34213173058472,1543,467,225,9014,"Rust","Old",2014,9.10664513563742
7.44132038971762,1704,563,0,147,"","Old",2014,4.99721227376411
7.48661331313996,1783,82,47,2028,"Dart","New",2023,7.61529833982581
5.62040086571715,275,98,1,197083,"HTML","Old",2013,12.1913853127783
5.66296048013595,287,69,67,5458,"Java","New",2021,8.60502090178176
5.36129216570943,212,43,8,157,"C","Old",2012,5.06259503302697
5.38449506278909,217,21,0,23779,"JavaScript","New",2020,10.0766001702448
5.64190707093811,281,61,120,28659,"Java","Old",2014,10.2632577013822
5.9295891433899,375,127,24,2726,"JavaScript","Old",2010,7.91095738284559
6.59167373200866,728,89,54,17423,"Python","New",2022,9.76560384517274
5.50125821054473,244,49,7,17693,"Swift","Old",2018,9.78098087804333
8.66440557109662,5792,972,185,14172,"Objective-C","Old",2014,9.5590940251669
5.27811465923052,195,66,13,75689,"Java","Old",2011,11.2344013303032
5.17614973257383,176,47,20,420,"C","Old",2016,6.04263283368238
7.42833319419081,1682,65,26,412,"JavaScript","Old",2012,6.02344759296103
5.76832099579377,319,84,11,49119,"Java","Old",2015,10.802021562821
6.08449941307517,438,43,16,927,"C","Old",2018,6.8330317327862
5.31811999384422,203,29,9,9332,"Python","New",2022,9.14131178556575
8.09376775793108,3273,499,4,173,"","Old",2015,5.15905529921453
6.23244801655052,508,26,5,687,"TypeScript","New",2020,6.53378883793334
6.03068526026126,415,54,9,4362,"Objective-C","Old",2013,8.38091517312361
5.70044357339069,298,199,0,241918,"C++","Old",2011,12.3963582383669
6.78671695060508,885,199,26,122387,"Python","Old",2018,11.7149516050385
5.48063892334199,239,145,12,582,"PHP","Old",2011,6.36818718635049
5.6937321388027,296,80,7,73450,"Python","Old",2018,11.2043737962132
5.18178355029209,177,63,53,139991,"C#","Old",2014,11.8493405571016
6.07073772800249,432,80,0,8231,"C#","Old",2016,9.01578427751389
5.99146454710798,399,65,22,12334,"JavaScript","New",2020,9.42019602896346
6.42648845745769,617,210,33,1535,"Java","Old",2014,7.33693691370762
8.2550489027523,3846,993,198,425787,"Java","New",2020,12.9616968487992
5.96870755998537,390,55,0,1451,"Java","Old",2017,7.28069719538474
5.19849703126583,180,25,3,114,"JavaScript","Old",2014,4.74493212836325
5.63835466933375,280,52,40,128,"Python","New",2020,4.85981240436167
5.6021188208797,270,94,13,283113,"Python","Old",2016,12.5536049223675
5.19849703126583,180,43,6,629,"Python","Old",2017,6.44571981938558
5.8636311755981,351,34,16,196,"JavaScript","Old",2013,5.28320372873799
5.14749447681345,171,24,6,436,"HTML","New",2021,6.07993319509559
9.46141032593123,12853,1031,870,29663,"C","Old",2015,10.2976894683656
5.59471137960184,268,32,2,9185,"Python","New",2021,9.12543586488574
5.47646355193151,238,30,34,350378,"","Old",2018,12.7667707047416
5.28826703069454,197,28,13,271,"C","Old",2012,5.605802066296
7.09754885061479,1208,171,88,11470,"C++","Old",2016,9.34757739028127
7.15929190479756,1285,92,10,8989,"Shell","Old",2016,9.10386812746567
6.0330862217988,416,17,1,53,"Swift","Old",2014,3.98898404656427
5.4510384535657,232,40,26,108,"","Old",2013,4.69134788222914
6.03787091992214,418,44,6,18,"C++","New",2019,2.94443897916644
5.44673737166631,231,49,3,3103,"C","Old",2017,8.04044688130311
5.19849703126583,180,8,3,20465,"C","Old",2014,9.9265202516467
5.78689738136671,325,36,13,1573,"Ruby","Old",2014,7.36137542897735
7.02464903045364,1123,229,105,1715,"Java","Old",2011,7.44775128004791
5.33271879326537,206,15,6,24626,"Swift","Old",2018,10.1115986810164
7.06219163228656,1166,84,1,744,"Python","Old",2017,6.61338421837956
5.57594910314632,263,60,43,5652,"Python","New",2020,8.63994165667529
7.55118686729615,1902,277,3,472075,"C++","Old",2016,13.064895268555
5.6937321388027,296,20,6,4649,"Java","New",2021,8.4446224985814
5.8406416573734,343,78,17,267940,"JavaScript","New",2021,12.4985220860029
9.15809926013049,9490,1131,80,31021,"Vue","Old",2017,10.3424519091847
6.75576892198425,858,774,0,2314,"","Old",2009,7.74716496652033
6.10702288774225,448,80,12,1901,"C","Old",2012,7.55066124310534
6.04025471127741,419,77,0,2689,"Python","Old",2018,7.89729647259588
6.70808408385307,818,495,0,21554,"Java","Old",2017,9.97836308718123
7.50328963067508,1813,538,108,208,"HTML","Old",2011,5.34233425196481
6.88550967003482,977,503,19,4621,"JavaScript","New",2020,8.43858279083433
6.82654522355659,921,95,30,1752,"TypeScript","Old",2017,7.46908388492123
6.89770494312864,989,375,78,177399,"C","Old",2018,12.0861623488576
6.51619307604296,675,85,13,259,"Java","Old",2017,5.56068163101553
6.54678541076052,696,130,94,2089,"Python","New",2023,7.64491934495886
6.91473089271856,1006,363,6,1932,"C++","Old",2015,7.56682847920833
6.3750248198281,586,39,20,202,"Python","Old",2014,5.31320597904179
8.06620756800626,3184,214,16,18181,"Python","New",2021,9.8081873726818
5.4971682252932,243,25,8,28170,"Python","Old",2016,10.2460483589979
5.34710753071747,209,29,5,2410,"Rust","Old",2017,7.78779687818117
5.24174701505964,188,17,0,16232,"Python","New",2023,9.69480148631085
5.54907608489522,256,63,14,198207,"C#","Old",2017,12.1970722633329
5.98645200528444,397,38,59,7331,"JavaScript","Old",2015,8.9000036089596
7.55851674304564,1916,475,30,2187,"PHP","Old",2015,7.69074316354187
5.19295685089021,179,51,7,240,"Objective-C","Old",2010,5.48479693349065
6.19236248947487,488,138,40,11114,"JavaScript","Old",2015,9.3160508263983
5.64897423816121,283,28,21,1004,"Python","New",2020,6.91274282049318
6.24997524225948,517,165,0,13,"","New",2019,2.63905732961526
6.10031895202006,445,60,24,344207,"Python","New",2020,12.7490014047905
7.67740043051481,2158,768,115,132478,"Java","Old",2014,11.7941794212814
5.50938833662798,246,47,2,6179,"C#","Old",2012,8.72907355045174
7.71868549519847,2249,306,3,238,"","Old",2016,5.47646355193151
6.30078579466324,544,14,57,13379,"TypeScript","New",2022,9.50151633368222
5.29831736654804,199,122,33,7149,"JavaScript","Old",2018,8.87486763568805
